ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Complain,Z_CostContact,Z_Revenue
6255,1952,Master,Together,70545.0,0,1,03-06-2014,29,0,3,11
6516,1989,Basic,Married,17487.0,1,0,18-03-2013,37,0,3,11
5564,1969,Graduation,Together,62882.0,0,1,09-08-2012,26,0,3,11
5682,1953,PhD,Single,64108.0,0,1,23-03-2013,8,0,3,11
7458,1956,Master,Together,34941.0,1,1,06-03-2013,26,0,3,11
5237,1950,PhD,Single,48767.0,1,2,01-01-2014,79,0,3,11
7761,1978,2n Cycle,Together,38702.0,1,0,01-08-2013,71,0,3,11
5278,1964,Graduation,Married,82224.0,0,0,25-01-2014,83,0,3,11
3560,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,0,3,11
7235,1975,2n Cycle,Married,17003.0,1,0,09-12-2013,37,0,3,11
10548,1995,Graduation,Single,71163.0,0,0,09-03-2014,30,0,3,11
2281,1970,Graduation,Single,33697.0,1,0,15-09-2013,34,0,3,11
4073,1954,2n Cycle,Married,63564.0,0,0,29-01-2014,0,0,3,11
6974,1972,PhD,Together,83443.0,0,0,31-12-2013,89,0,3,11
7938,1958,PhD,Together,51518.0,0,1,03-10-2013,92,0,3,11
7094,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,0,3,11
3667,1969,Graduation,Married,80952.0,0,0,28-02-2013,20,0,3,11
7723,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,0,3,11
3870,1978,2n Cycle,Together,63855.0,0,0,09-02-2013,28,0,3,11
4012,1972,PhD,Together,62220.0,0,1,11-08-2012,55,0,3,11
5909,1964,Graduation,Married,58512.0,0,1,19-09-2013,25,0,3,11
10470,1979,Master,Married,40662.0,1,0,15-03-2013,0,0,3,11
6488,1959,PhD,Married,38829.0,0,1,06-04-2014,86,0,3,11
10270,1981,2n Cycle,Married,35523.0,1,0,03-10-2013,8,0,3,11
6887,1967,Graduation,Single,79146.0,1,1,24-04-2014,33,0,3,11
6406,1988,Master,Married,78285.0,0,0,28-10-2013,13,0,3,11
7573,1978,PhD,Single,31626.0,1,0,10-05-2013,12,0,3,11
4508,1952,Graduation,Single,75127.0,0,0,22-05-2014,92,0,3,11
221,1955,Graduation,Married,48726.0,0,1,27-04-2013,90,0,3,11
5331,1977,Graduation,Married,74985.0,0,0,11-09-2012,8,0,3,11
1911,1987,Graduation,Together,67430.0,0,0,05-09-2012,6,0,3,11
20,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,0,3,11
8786,1956,Master,Married,62058.0,0,1,26-05-2013,52,0,3,11
10582,1979,Graduation,Married,72063.0,0,1,03-07-2013,3,0,3,11
1915,1951,PhD,Married,78939.0,0,0,12-12-2013,57,0,3,11
8897,1965,Graduation,Single,42720.0,1,1,24-04-2013,9,0,3,11
2371,1972,Graduation,Married,33622.0,1,1,13-04-2013,22,0,3,11
4303,1957,PhD,Together,6835.0,0,1,08-12-2012,76,0,3,11
6825,1953,Graduation,Together,41452.0,1,1,06-03-2013,86,0,3,11
1072,1965,PhD,Single,40760.0,0,1,30-08-2013,64,0,3,11
4964,1958,PhD,Together,74250.0,0,0,26-01-2014,90,0,3,11
2461,1955,Master,Single,51124.0,1,1,18-12-2013,79,0,3,11
10736,1971,Graduation,Single,72258.0,0,1,12-09-2013,28,0,3,11
3194,1974,PhD,Single,71466.0,0,0,05-04-2014,86,0,3,11
10839,1976,Graduation,Together,36283.0,1,1,14-04-2014,42,0,3,11
49,1970,Graduation,Single,20587.0,1,0,11-05-2014,39,0,3,11
4290,1972,Graduation,Married,30467.0,1,0,19-03-2014,8,0,3,11
10219,1972,Graduation,Together,31590.0,1,0,18-06-2013,40,0,3,11
4211,1986,Basic,Married,20425.0,1,0,29-10-2012,5,0,3,11
1135,1960,Master,Together,17144.0,1,1,15-02-2014,96,0,3,11
6299,1968,PhD,Divorced,42564.0,0,1,02-01-2013,28,0,3,11
10846,1978,Master,Married,43783.0,1,0,29-05-2014,22,0,3,11
347,1976,Graduation,Divorced,40780.0,0,1,08-09-2012,30,0,3,11
6543,1945,Master,Together,62847.0,0,0,15-01-2013,45,0,3,11
10446,1957,PhD,Married,82017.0,0,0,07-11-2012,58,0,3,11
3479,1950,Graduation,Single,16813.0,0,0,19-07-2013,49,0,3,11
11075,1978,Graduation,Married,51267.0,1,1,29-10-2013,37,0,3,11
4442,1961,Graduation,Single,46524.0,0,1,05-04-2013,70,0,3,11
199,1962,Master,Single,45183.0,0,0,20-01-2013,33,0,3,11
6722,1954,PhD,Married,70421.0,0,1,28-06-2014,98,0,3,11
796,1965,2n Cycle,Divorced,60161.0,0,1,23-10-2012,17,0,3,11
3749,1973,Graduation,Together,73926.0,0,0,02-03-2013,54,0,3,11
8523,1968,Graduation,Married,19329.0,1,0,14-12-2013,39,0,3,11
310,1970,Master,Married,61872.0,0,1,13-12-2013,81,0,3,11
8629,1956,Graduation,Widow,46984.0,1,1,26-03-2013,71,0,3,11
236,1951,Graduation,Married,34838.0,1,1,19-01-2013,62,0,3,11
9930,1944,PhD,Single,82716.0,0,0,05-11-2013,8,0,3,11
3483,1958,Graduation,Married,48192.0,0,0,06-04-2013,76,0,3,11
4599,1976,Master,Married,49681.0,0,2,04-11-2013,66,0,3,11
7326,1971,Master,Married,56850.0,0,1,23-03-2014,83,0,3,11
7352,1957,Graduation,Married,55267.0,0,1,21-10-2013,28,0,3,11
2350,1972,Graduation,Married,59666.0,1,1,22-03-2013,87,0,3,11
9145,1972,Graduation,Single,72504.0,0,1,06-04-2013,43,0,3,11
2964,1981,Graduation,Married,26872.0,0,0,16-10-2013,0,0,3,11
5585,1972,Graduation,Single,21359.0,1,0,20-04-2013,1,0,3,11
9687,1975,Graduation,Single,73170.0,0,0,31-05-2014,1,0,3,11
3732,1955,Master,Married,52750.0,0,1,04-02-2013,72,0,3,11
6303,1986,PhD,Together,91820.0,0,0,23-11-2013,72,0,3,11
11176,1970,PhD,Together,65968.0,0,1,12-05-2014,12,0,3,11
2986,1976,Graduation,Married,30772.0,1,1,12-03-2014,89,0,3,11
7462,1954,Graduation,Single,22507.0,0,0,24-11-2012,67,0,3,11
3900,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,0,3,11
7034,1978,2n Cycle,Married,25804.0,1,0,01-09-2013,34,0,3,11
9493,1980,PhD,Single,76412.0,0,0,05-05-2013,15,0,3,11
1143,1972,Graduation,Married,22063.0,1,0,08-08-2013,43,0,3,11
1,1961,Graduation,Single,57091.0,0,0,15-06-2014,0,0,3,11
3855,1963,Graduation,Married,22419.0,0,0,18-04-2013,74,0,3,11
5536,1959,Graduation,Together,87771.0,0,1,22-05-2013,61,0,3,11
5989,1959,2n Cycle,Divorced,78353.0,0,1,16-04-2013,51,0,3,11
9499,1954,Graduation,Married,93404.0,1,2,07-05-2013,97,0,3,11
6768,1962,Graduation,Divorced,37859.0,1,2,12-01-2013,75,0,3,11
2150,1958,PhD,Widow,80995.0,0,1,11-05-2013,83,0,3,11
6646,1984,Graduation,Together,16529.0,1,0,01-03-2014,23,0,3,11
4887,1976,PhD,Divorced,55412.0,1,1,22-11-2013,65,0,3,11
8560,1992,Graduation,Single,48789.0,0,0,10-09-2012,94,0,3,11
3321,1967,PhD,Together,56575.0,0,2,05-05-2013,42,0,3,11
11003,1980,2n Cycle,Together,25130.0,1,0,02-10-2013,10,0,3,11
10402,1967,Graduation,Married,35441.0,1,1,14-02-2013,94,0,3,11
9904,1956,Graduation,Married,71391.0,0,1,29-03-2013,50,0,3,11
6141,1972,Master,Single,49494.0,1,0,25-04-2013,46,0,3,11
5687,1980,Graduation,Divorced,81702.0,0,0,23-09-2012,98,0,3,11
10856,1980,2n Cycle,Single,45889.0,0,1,02-07-2013,42,0,3,11
5121,1977,Graduation,Single,56628.0,0,1,21-03-2014,30,0,3,11
4186,1950,Graduation,Together,34026.0,1,1,05-08-2013,11,0,3,11
368,1974,Graduation,Married,40049.0,0,1,29-11-2012,61,0,3,11
3312,1988,Graduation,Single,34176.0,1,0,12-05-2014,12,0,3,11
11121,1981,Graduation,Married,19419.0,1,0,10-11-2012,76,0,3,11
5332,1960,2n Cycle,Married,82504.0,0,0,27-07-2013,2,0,3,11
5848,1970,Graduation,Together,81205.0,0,0,13-01-2014,43,0,3,11
10343,1991,2n Cycle,Single,61618.0,0,0,29-09-2012,27,0,3,11
5935,1956,Master,Single,55284.0,0,1,24-12-2012,60,0,3,11
2895,1963,Graduation,Single,49980.0,0,1,23-10-2013,79,0,3,11
10262,1980,Graduation,Married,15072.0,2,0,10-05-2013,96,0,3,11
7848,1974,Graduation,Single,49166.0,0,1,13-06-2013,17,0,3,11
9477,1954,PhD,Married,65324.0,0,1,11-01-2014,0,0,3,11
4856,1957,2n Cycle,Married,82347.0,0,0,06-11-2012,38,0,3,11
7186,1966,PhD,Together,30843.0,1,1,26-05-2014,43,0,3,11
5794,1974,PhD,Married,46374.0,0,1,17-03-2014,1,0,3,11
1456,1979,Graduation,Single,60474.0,0,1,01-04-2013,25,0,3,11
4877,1973,Master,Married,38576.0,0,1,04-03-2014,2,0,3,11
425,1985,Graduation,Married,55357.0,2,0,19-02-2013,66,0,3,11
3007,1966,Graduation,Together,37758.0,1,1,04-10-2012,49,0,3,11
1031,1989,2n Cycle,Married,85710.0,0,0,05-05-2013,5,0,3,11
4297,1969,Graduation,Together,23228.0,1,0,26-01-2014,71,0,3,11
807,1969,Master,Together,44602.0,1,1,15-02-2014,35,0,3,11
9553,1987,Graduation,Married,7500.0,0,0,09-01-2013,94,0,3,11
4271,1989,2n Cycle,Together,38683.0,1,0,04-10-2012,80,0,3,11
4120,1975,2n Cycle,Single,49514.0,1,0,17-12-2013,61,0,3,11
2036,1973,PhD,Together,57906.0,0,1,11-06-2013,29,0,3,11
115,1966,Master,Single,43456.0,0,1,26-03-2013,0,0,3,11
4259,1986,Master,Single,19485.0,2,0,24-09-2013,80,0,3,11
8687,1978,Graduation,Together,53172.0,0,1,06-05-2013,54,0,3,11
2447,1979,Graduation,Together,30545.0,1,0,17-10-2012,71,0,3,11
10140,1983,PhD,Together,70123.0,0,0,28-09-2013,27,0,3,11
9353,1959,Graduation,Single,62450.0,0,1,06-01-2014,61,0,3,11
3623,1976,Graduation,Together,21675.0,1,0,11-06-2014,55,0,3,11
738,1981,2n Cycle,Single,42395.0,1,1,04-04-2014,35,0,3,11
7631,1978,Master,Together,61346.0,1,0,06-10-2013,34,0,3,11
4789,1953,Graduation,Together,80812.0,0,0,17-09-2013,95,0,3,11
773,1971,Master,Divorced,42835.0,1,1,30-06-2013,64,0,3,11
10602,1983,Graduation,Married,39922.0,1,0,14-02-2013,30,0,3,11
1446,1956,Master,Single,86424.0,0,0,05-04-2014,12,0,3,11
3270,1978,2n Cycle,Together,17117.0,1,0,17-01-2013,96,0,3,11
8443,1972,Graduation,Single,24762.0,1,0,10-02-2014,16,0,3,11
9653,1975,Graduation,Married,35797.0,0,1,16-10-2012,16,0,3,11
8916,1975,Graduation,Divorced,36627.0,2,0,23-07-2013,78,0,3,11
8017,1981,2n Cycle,Married,51111.0,1,1,19-06-2014,83,0,3,11
5830,1972,PhD,Single,86857.0,0,0,12-09-2012,96,0,3,11
4597,1970,PhD,Together,82072.0,0,0,02-07-2013,67,0,3,11
7023,1953,PhD,Single,46231.0,2,1,26-11-2012,87,0,3,11
8086,1959,Graduation,Married,42243.0,1,1,11-12-2013,34,0,3,11
8825,1962,Graduation,Together,51195.0,1,1,01-04-2013,46,0,3,11
2930,1978,Master,Single,68092.0,0,0,16-12-2013,7,0,3,11
1928,1973,Graduation,Married,31814.0,1,0,09-02-2013,73,0,3,11
7108,1965,Master,Widow,51390.0,1,1,08-09-2012,54,0,3,11
10925,1983,Graduation,Married,76630.0,0,0,14-01-2014,93,0,3,11
9960,1991,Basic,Single,26868.0,1,0,30-04-2014,52,0,3,11
8800,1943,PhD,Divorced,48948.0,0,0,01-02-2013,53,0,3,11
9224,1972,PhD,Single,55260.0,0,1,12-12-2012,81,0,3,11
5519,1956,Graduation,Together,64090.0,0,1,07-08-2013,8,0,3,11
5046,1958,Graduation,Divorced,78331.0,0,1,23-01-2014,97,0,3,11
7037,1974,PhD,Married,37087.0,1,0,11-08-2013,50,0,3,11
905,1986,Graduation,Divorced,21846.0,1,0,22-10-2013,38,0,3,11
8624,1958,Graduation,Married,81320.0,0,0,06-02-2013,61,0,3,11
8945,1970,Graduation,Divorced,54137.0,0,1,16-08-2013,46,0,3,11
6445,1967,Graduation,Together,66825.0,0,0,14-07-2013,73,0,3,11
2727,1973,Graduation,Together,57100.0,0,0,04-12-2013,19,0,3,11
6404,1969,Graduation,Together,58917.0,1,2,24-03-2013,10,0,3,11
11074,1977,Graduation,Single,85072.0,0,0,09-04-2014,94,0,3,11
10150,1961,Graduation,Single,86429.0,0,0,21-11-2013,10,0,3,11
1968,1971,Graduation,Widow,45684.0,1,0,02-12-2013,37,0,3,11
6534,1974,Graduation,Together,47889.0,1,0,04-01-2014,94,0,3,11
9485,1986,PhD,Married,45921.0,0,0,10-03-2014,23,0,3,11
7053,1966,PhD,Single,78420.0,0,0,29-06-2013,75,0,3,11
4654,1992,Graduation,Together,75114.0,0,0,07-11-2013,40,0,3,11
9760,1963,PhD,Widow,52278.0,0,1,25-01-2013,24,0,3,11
1048,1972,Master,Married,35641.0,1,0,14-07-2013,11,0,3,11
10619,1994,Graduation,Single,95529.0,0,0,03-12-2012,29,0,3,11
9308,1954,Graduation,Married,62820.0,0,0,11-05-2013,51,0,3,11
10505,1960,Master,Together,73113.0,0,0,26-12-2013,86,0,3,11
8362,1982,PhD,Married,84169.0,0,0,07-08-2013,9,0,3,11
2625,1954,2n Cycle,Single,42607.0,0,1,17-11-2013,30,0,3,11
4637,1954,PhD,Single,74637.0,0,0,18-05-2013,73,0,3,11
9972,1955,PhD,Together,46015.0,1,1,13-04-2014,25,0,3,11
4483,1993,Graduation,Single,72354.0,0,0,17-04-2013,67,0,3,11
4487,1969,Master,Single,39858.0,1,0,24-01-2013,67,0,3,11
4988,1948,PhD,Married,34469.0,1,1,04-05-2014,58,0,3,11
8931,1986,Graduation,Together,83033.0,1,0,18-05-2014,82,0,3,11
5871,1979,Master,Together,24401.0,0,0,31-08-2012,98,0,3,11
2008,1978,Graduation,Married,77583.0,0,0,10-02-2014,93,0,3,11
3139,1982,2n Cycle,Single,74116.0,0,0,30-12-2013,53,0,3,11
10037,1993,Graduation,Single,74293.0,0,0,04-05-2014,66,0,3,11
10673,1976,PhD,Married,68397.0,0,1,17-11-2013,6,0,3,11
5303,1974,PhD,Together,79632.0,0,0,08-04-2014,42,0,3,11
538,1989,Graduation,Single,46107.0,1,0,10-02-2014,78,0,3,11
7922,1951,PhD,Single,64950.0,0,1,12-08-2012,29,0,3,11
5692,1989,Basic,Married,25443.0,1,0,22-12-2012,82,0,3,11
4843,1952,Graduation,Single,75127.0,0,0,22-05-2014,92,0,3,11
6383,1971,PhD,Together,32892.0,1,0,25-05-2014,78,0,3,11
1628,1971,Graduation,Together,71796.0,0,0,24-10-2013,54,0,3,11
1204,1970,PhD,Married,67536.0,0,1,22-05-2013,45,0,3,11
3673,1971,Graduation,Single,55239.0,0,1,14-07-2013,59,0,3,11
760,1975,PhD,Divorced,60554.0,1,0,09-08-2013,8,0,3,11
8957,1952,2n Cycle,Single,64831.0,1,1,10-06-2013,51,0,3,11
4128,1962,PhD,Together,56067.0,0,1,20-07-2013,51,0,3,11
6810,1983,Graduation,Divorced,82025.0,0,0,28-05-2013,76,0,3,11
5386,1953,Graduation,Together,94384.0,0,0,04-03-2013,62,0,3,11
8700,1986,Basic,Single,14906.0,0,0,22-12-2012,86,0,3,11
3202,1987,PhD,Married,51563.0,0,0,01-10-2012,60,0,3,11
1328,1982,2n Cycle,Married,57937.0,0,1,16-02-2014,56,0,3,11
8405,1979,Graduation,Divorced,68274.0,1,1,30-09-2013,83,0,3,11
6515,1977,Graduation,Together,39771.0,1,0,06-12-2013,92,0,3,11
2882,1975,2n Cycle,Divorced,67893.0,0,1,01-10-2012,31,0,3,11
7574,1979,PhD,Together,27922.0,1,0,10-05-2014,80,0,3,11
6387,1976,PhD,Together,52190.0,1,1,08-05-2014,39,0,3,11
5320,1973,Master,Divorced,44051.0,1,1,29-01-2013,20,0,3,11
5048,1971,PhD,Single,42767.0,2,0,11-05-2013,53,0,3,11
8146,1976,Master,Together,46106.0,1,1,11-05-2014,84,0,3,11
10031,1976,PhD,Married,16927.0,1,1,10-02-2013,50,0,3,11
5748,1965,Graduation,Married,59754.0,0,1,01-12-2012,96,0,3,11
2134,1952,Graduation,Single,53700.0,0,1,17-08-2012,94,0,3,11
1523,1973,Graduation,Married,59041.0,1,1,07-05-2014,25,0,3,11
9665,1957,PhD,Divorced,54237.0,0,1,27-04-2013,48,0,3,11
4640,1967,Graduation,Divorced,70647.0,0,1,21-09-2012,65,0,3,11
3635,1962,PhD,Single,52597.0,0,1,07-05-2014,69,0,3,11
3547,1969,Master,Together,41021.0,1,0,30-12-2012,12,0,3,11
2456,1975,PhD,Married,40233.0,0,1,14-10-2013,84,0,3,11
5633,1980,Graduation,Married,50183.0,1,1,25-06-2014,47,0,3,11
7801,1959,Graduation,Together,54753.0,0,1,12-09-2013,87,0,3,11
10489,1973,Graduation,Married,92955.0,0,0,19-08-2013,35,0,3,11
7011,1973,Graduation,Married,33471.0,1,0,12-10-2012,47,0,3,11
2620,1974,PhD,Married,34596.0,1,0,13-04-2013,48,0,3,11
3933,1980,Graduation,Together,44010.0,1,0,13-10-2012,46,0,3,11
10981,1988,Graduation,Married,84219.0,0,0,02-02-2014,27,0,3,11
1734,1968,PhD,Together,40706.0,2,1,17-01-2013,37,0,3,11
10995,1988,2n Cycle,Married,15716.0,1,0,12-11-2012,8,1,3,11
6357,1959,2n Cycle,Divorced,59052.0,0,1,17-11-2013,29,0,3,11
9209,1971,Master,Together,80573.0,0,0,14-10-2012,85,0,3,11
10286,1962,Graduation,Married,83715.0,0,0,03-02-2014,2,0,3,11
2611,1959,Master,Together,82576.0,0,0,01-08-2012,66,0,3,11
1600,1965,Master,Married,56962.0,2,1,11-10-2013,60,0,3,11
3308,1952,Graduation,Married,35704.0,1,1,03-01-2014,54,0,3,11
5407,1954,Graduation,Together,53103.0,0,1,12-09-2013,70,0,3,11
2166,1960,2n Cycle,Widow,46779.0,1,1,12-07-2013,55,0,3,11
3955,1965,Graduation,Divorced,4861.0,0,0,22-06-2014,20,0,3,11
6634,1979,Master,Divorced,33462.0,1,0,07-08-2013,78,0,3,11
3056,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,0,3,11
5718,1950,Graduation,Married,80763.0,0,0,15-08-2013,17,0,3,11
6872,1974,PhD,Married,65352.0,0,1,21-08-2013,43,0,3,11
8164,1978,PhD,Married,82170.0,0,0,25-11-2013,13,0,3,11
4580,1969,Graduation,Married,75759.0,0,0,25-10-2013,46,0,3,11
9305,1976,2n Cycle,Single,79689.0,0,0,12-05-2013,65,0,3,11
453,1956,PhD,Widow,35340.0,1,1,29-06-2014,1,0,3,11
8545,1954,Graduation,Divorced,85683.0,0,0,21-03-2014,6,0,3,11
9850,1972,2n Cycle,Married,24884.0,1,0,29-11-2012,32,0,3,11
7378,1981,Master,Together,42021.0,1,0,31-08-2012,34,0,3,11
7646,1989,Graduation,Single,64449.0,1,0,18-02-2014,70,0,3,11
1640,1954,Graduation,Divorced,64587.0,1,1,22-06-2014,49,0,3,11
5184,1995,Graduation,Single,34824.0,0,0,26-03-2014,65,0,3,11
8492,1978,Graduation,Together,75437.0,0,0,09-11-2013,25,0,3,11
11188,1957,Graduation,Together,26091.0,1,1,25-02-2014,84,0,3,11
1212,1973,Graduation,Married,52845.0,1,0,13-08-2013,7,0,3,11
9097,1956,Graduation,Divorced,46086.0,0,1,03-11-2013,34,0,3,11
10473,1956,PhD,Widow,78028.0,0,1,10-09-2012,38,0,3,11
7962,1987,PhD,Single,95169.0,0,0,09-10-2013,1,0,3,11
9984,1981,2n Cycle,Married,56337.0,1,1,27-03-2013,25,0,3,11
5527,1987,Graduation,Together,22434.0,1,0,13-02-2013,25,0,3,11
6374,1954,PhD,Married,36930.0,0,1,17-05-2013,50,0,3,11
7453,1954,Graduation,Single,36130.0,0,1,02-02-2013,46,0,3,11
8952,1953,Master,Married,65569.0,0,1,05-11-2012,96,0,3,11
241,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,0,3,11
8975,1968,Graduation,Married,19514.0,1,1,26-01-2014,47,0,3,11
6119,1963,PhD,Single,36736.0,1,1,10-05-2013,52,0,3,11
5236,1979,Graduation,Together,77568.0,0,1,25-08-2012,30,0,3,11
5723,1976,PhD,Together,49187.0,0,1,11-01-2014,63,0,3,11
1710,1978,Graduation,Single,30168.0,1,0,07-03-2013,51,0,3,11
1970,1968,Master,Together,34053.0,0,1,10-09-2012,14,0,3,11
5313,1971,Master,Married,38196.0,1,1,18-04-2014,20,0,3,11
10634,1951,Master,Married,59412.0,0,0,19-04-2014,56,0,3,11
7010,1965,2n Cycle,Married,70924.0,0,0,07-04-2014,41,0,3,11
8562,1969,Graduation,Together,54165.0,0,0,28-05-2013,72,0,3,11
3158,1973,Graduation,Married,32300.0,1,0,03-01-2013,1,0,3,11
4436,1976,Graduation,Single,20180.0,0,0,20-02-2013,27,0,3,11
5287,1973,Graduation,Married,34961.0,1,0,19-06-2014,77,0,3,11
2445,1974,PhD,Together,28440.0,1,0,07-07-2013,87,0,3,11
6059,1953,PhD,Together,64504.0,1,2,04-03-2013,81,0,3,11
4550,1966,Master,Together,33564.0,0,1,24-06-2014,51,0,3,11
4240,1978,Graduation,Married,17345.0,1,0,03-11-2012,79,0,3,11
8911,1967,PhD,Married,56320.0,0,1,08-04-2013,11,0,3,11
3706,1978,Graduation,Single,28647.0,1,0,21-08-2013,54,0,3,11
3628,1987,Basic,Single,15038.0,1,0,29-01-2013,93,0,3,11
10175,1958,PhD,Divorced,32173.0,0,1,01-08-2013,0,0,3,11
8985,1964,2n Cycle,Together,68316.0,0,1,04-11-2012,54,0,3,11
5204,1971,Graduation,Together,74538.0,0,0,29-06-2013,21,0,3,11
9220,1971,Graduation,Single,91700.0,0,0,17-01-2013,58,0,3,11
9888,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,0,3,11
5263,1977,2n Cycle,Married,31056.0,1,0,22-01-2013,99,0,3,11
1020,1973,Graduation,Married,79593.0,0,0,12-05-2014,70,0,3,11
9503,1980,Graduation,Single,28071.0,0,0,29-08-2012,65,0,3,11
10613,1958,PhD,Together,37334.0,1,1,26-02-2014,44,0,3,11
67,1972,Master,Single,46423.0,1,1,18-09-2013,6,0,3,11
6019,1971,PhD,Married,37126.0,1,0,30-03-2014,9,0,3,11
5863,1953,Graduation,Married,47703.0,0,1,29-05-2013,95,0,3,11
3717,1959,Graduation,Married,61180.0,0,1,23-04-2014,70,0,3,11
6730,1954,Graduation,Married,38998.0,1,1,03-11-2012,92,1,3,11
10749,1991,Graduation,Single,8028.0,0,0,18-09-2012,62,0,3,11
4998,1962,Graduation,Together,76081.0,0,0,23-05-2014,85,0,3,11
6287,1986,Graduation,Together,34728.0,1,0,30-07-2013,2,0,3,11
5985,1965,Master,Single,33168.0,0,1,13-10-2012,0,0,3,11
4754,1966,Master,Married,33585.0,0,1,25-09-2013,91,0,3,11
4002,1960,PhD,Married,77037.0,0,1,13-10-2013,3,0,3,11
8870,1984,Graduation,Together,35196.0,1,0,13-11-2012,68,0,3,11
966,1966,Graduation,Married,44529.0,0,1,05-07-2013,98,0,3,11
4767,1965,2n Cycle,Married,70924.0,0,0,07-04-2014,41,0,3,11
9725,1966,PhD,Together,28764.0,1,1,05-06-2014,16,0,3,11
4475,1949,PhD,Married,69098.0,0,0,16-02-2013,82,0,3,11
5740,1970,2n Cycle,Divorced,25959.0,1,1,14-02-2013,1,0,3,11
5731,1983,Master,Married,27100.0,1,0,05-04-2013,64,0,3,11
7290,1985,Graduation,Single,70596.0,0,0,05-10-2012,68,0,3,11
3846,1974,Graduation,Married,42557.0,0,1,29-08-2012,98,0,3,11
8104,1951,PhD,Married,53312.0,0,0,09-08-2013,32,0,3,11
4507,1952,Graduation,Single,72228.0,0,0,27-11-2012,87,0,3,11
11013,1987,Graduation,Together,67605.0,0,0,31-03-2013,84,0,3,11
4491,1949,Master,Married,62845.0,1,1,01-10-2012,3,0,3,11
3759,1958,Graduation,Together,65196.0,0,2,25-07-2013,34,0,3,11
1162,1987,PhD,Single,42000.0,0,0,10-01-2013,23,0,3,11
2055,1973,PhD,Divorced,35860.0,1,1,19-05-2014,37,0,3,11
10766,1964,PhD,Married,65526.0,0,1,11-04-2014,22,0,3,11
4415,1961,Graduation,Married,16860.0,1,1,12-09-2012,19,0,3,11
3005,1992,Graduation,Single,83528.0,0,0,01-05-2014,7,0,3,11
2223,1965,2n Cycle,Divorced,64176.0,0,1,03-08-2012,52,0,3,11
4817,1956,Graduation,Divorced,22304.0,0,0,04-08-2012,91,0,3,11
2875,1978,Graduation,Married,67023.0,0,0,04-03-2014,93,1,3,11
10536,1971,PhD,Together,32892.0,1,0,25-05-2014,78,0,3,11
11112,1966,Graduation,Together,70713.0,0,1,03-12-2012,23,0,3,11
3807,1955,Graduation,Together,59925.0,0,1,30-11-2012,83,0,3,11
9197,1953,Graduation,Married,39722.0,0,1,24-02-2014,92,0,3,11
10832,1958,Graduation,Together,46610.0,0,0,18-07-2013,4,0,3,11
6421,1961,Graduation,Together,88347.0,0,0,03-07-2013,32,0,3,11
4207,1981,PhD,Married,87171.0,0,0,01-05-2013,27,0,3,11
577,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,0,3,11
10855,1968,Master,Single,50014.0,1,0,22-01-2014,9,0,3,11
3081,1978,PhD,Married,41014.0,1,0,22-04-2013,65,0,3,11
3535,1965,Graduation,Single,66294.0,0,0,17-03-2014,68,0,3,11
247,1971,Graduation,Married,36715.0,1,0,17-11-2012,16,0,3,11
8707,1956,Graduation,Married,79456.0,0,0,22-08-2012,12,0,3,11
9523,1982,Graduation,Together,40479.0,1,0,17-08-2013,95,0,3,11
6072,1970,Master,Single,75345.0,0,0,02-02-2013,16,0,3,11
6295,1977,Graduation,Married,54233.0,0,1,04-02-2013,46,0,3,11
10914,1970,Graduation,Single,24163.0,1,1,12-10-2013,3,0,3,11
1509,1958,PhD,Together,84460.0,0,0,04-01-2013,80,0,3,11
5577,1983,Graduation,Together,43776.0,1,0,03-05-2014,77,0,3,11
7348,1958,PhD,Single,71691.0,0,0,17-03-2014,0,0,3,11
1127,1973,PhD,Married,85844.0,0,0,29-05-2014,62,0,3,11
1833,1974,PhD,Single,39190.0,1,0,26-04-2014,91,0,3,11
4944,1959,Graduation,Together,71367.0,0,0,23-08-2013,24,0,3,11
9080,1972,PhD,Single,38578.0,1,1,22-06-2013,2,0,3,11
6466,1965,PhD,Married,57236.0,1,1,12-03-2014,22,0,3,11
9964,1979,Graduation,Single,61825.0,0,1,07-08-2013,56,0,3,11
4790,1958,Graduation,Divorced,79803.0,0,1,02-06-2014,54,0,3,11
10245,1986,2n Cycle,Single,80910.0,0,0,31-10-2012,71,0,3,11
1109,1982,Master,Together,27590.0,1,0,23-04-2013,38,0,3,11
6001,1979,Graduation,Married,56775.0,0,1,02-01-2013,62,0,3,11
5538,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,0,3,11
10552,1979,2n Cycle,Married,54210.0,0,1,20-05-2013,18,0,3,11
1545,1986,Graduation,Married,38508.0,1,0,02-08-2013,95,0,3,11
7409,1970,Graduation,Together,53187.0,1,0,26-10-2013,66,0,3,11
4444,1972,Graduation,Married,30023.0,1,0,24-03-2014,28,0,3,11
