ID,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
3091,1,0,0,0,0,0,0
10141,1,0,0,0,0,0,0
5177,2,0,0,0,0,0,0
7005,1,0,0,0,1,0,0
6409,1,0,0,0,0,0,1
7485,3,0,0,0,0,0,0
8079,3,0,0,0,0,0,0
8395,1,0,0,0,0,0,1
10352,3,0,0,0,0,0,1
4931,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0
1834,1,0,0,0,0,0,0
2285,3,0,0,0,0,0,0
2295,1,0,0,0,0,0,0
1378,6,0,0,0,0,0,0
2781,1,1,0,0,0,1,1
1165,9,0,0,0,0,0,0
1404,4,0,0,0,0,0,0
6457,2,0,0,0,0,0,0
2639,3,0,0,0,0,0,0
8299,1,0,0,0,0,0,0
6437,1,0,0,0,0,0,0
6912,1,0,0,0,0,0,0
7327,3,0,0,0,0,0,0
5299,2,0,0,0,0,0,0
4127,2,0,0,1,0,0,1
8143,2,1,0,0,1,0,1
1964,1,0,0,0,0,0,0
3690,1,0,0,0,0,1,1
3433,1,1,0,0,0,0,0
3389,4,0,0,0,0,0,0
4712,1,0,0,0,0,0,0
1170,4,0,0,0,0,0,0
6347,1,0,0,0,0,0,0
4065,2,0,0,0,0,0,0
8230,1,0,0,0,0,0,0
1215,1,1,0,0,0,0,0
5939,4,0,0,0,0,0,0
2156,4,0,0,0,0,0,0
7788,1,0,0,0,0,0,0
10323,2,0,0,0,0,0,0
7947,1,0,0,0,0,0,0
1891,1,0,0,0,0,0,1
2570,4,0,1,0,1,0,1
9256,4,0,0,0,0,0,0
295,1,0,0,0,0,0,0
7397,3,0,0,0,0,0,0
6349,1,0,0,0,0,0,0
10790,1,0,0,0,0,0,0
10398,1,0,0,0,0,0,0
2431,1,0,0,0,0,0,0
550,2,0,0,0,0,0,0
1890,1,0,0,0,0,0,0
10742,0,0,0,0,0,1,0
10356,1,0,0,0,0,0,0
4676,2,0,0,0,0,0,0
8852,5,0,0,0,0,0,0
3565,3,0,0,0,0,0,0
5294,3,0,0,0,0,0,0
1958,6,0,0,0,0,0,0
7349,4,0,0,0,0,0,1
8799,3,0,0,0,0,0,0
1351,4,0,0,0,0,1,0
1045,2,0,0,0,0,0,0
7732,1,0,0,0,0,0,0
8070,1,0,0,0,0,0,0
477,1,1,1,1,0,1,1
7832,1,1,0,1,0,1,1
2202,1,0,0,0,0,0,0
7396,1,0,0,0,0,1,0
4055,2,0,0,0,0,0,0
10340,6,0,0,0,0,0,0
10091,2,0,0,0,0,0,0
7629,2,0,0,0,0,0,0
10640,5,0,0,0,0,0,0
3498,4,0,0,1,0,0,1
6742,1,0,0,0,0,0,0
1172,1,1,0,0,1,1,1
569,1,1,0,0,1,1,1
4686,0,0,0,0,0,1,0
1381,5,0,0,0,0,0,1
2634,3,0,0,0,0,0,1
10905,5,0,0,0,0,0,1
1744,1,0,0,0,0,0,0
1000,4,0,0,0,0,0,0
3828,2,0,0,0,0,0,0
8605,2,0,0,0,0,0,0
10304,1,0,0,0,0,0,0
4351,1,0,0,1,0,0,0
10129,1,0,0,0,0,1,0
2499,1,0,0,0,0,0,0
10092,4,0,0,0,0,0,0
7500,2,0,0,0,0,0,0
5796,1,0,0,0,0,1,0
10556,4,1,0,0,0,0,0
1064,1,0,0,0,0,0,0
48,2,0,0,0,1,0,0
7610,5,0,0,0,0,0,0
263,1,0,0,0,0,0,1
10814,1,0,0,0,0,0,1
9710,2,0,0,0,0,0,0
9292,1,0,0,0,0,0,0
10250,1,0,0,0,0,0,0
7881,1,0,0,0,0,0,0
5847,3,0,0,0,0,0,0
737,2,1,0,0,1,1,0
3571,3,0,0,0,1,0,1
7807,5,0,0,0,0,0,0
3878,1,0,0,0,0,0,0
5092,4,0,0,0,1,0,1
2154,3,0,0,0,0,0,0
5394,4,0,0,0,0,0,0
3798,3,0,0,0,0,0,0
3524,2,0,0,0,0,0,1
5247,2,0,0,0,0,0,0
5883,3,0,0,0,0,0,0
2118,3,0,0,0,0,0,0
8812,2,0,0,0,0,0,0
6616,2,0,0,0,0,0,0
2797,1,0,0,0,0,0,0
4328,2,0,0,0,0,0,0
9167,3,0,0,0,0,0,0
10560,1,0,0,0,0,0,0
2631,1,0,0,0,0,0,0
8312,1,0,0,0,0,0,0
5534,2,0,0,1,0,0,0
5093,3,0,0,0,0,0,1
7592,1,0,0,0,0,0,0
8895,1,0,0,0,0,0,0
8584,1,0,0,0,0,0,0
2694,1,0,0,0,0,0,0
8910,5,0,0,0,0,0,1
7433,4,0,0,0,0,0,0
164,2,0,0,0,0,0,0
10477,1,0,0,0,0,0,0
2681,1,0,0,0,0,0,0
5150,2,0,0,0,0,0,0
5283,3,0,0,0,0,0,0
9645,1,0,0,0,0,0,0
10678,2,0,0,0,0,0,0
7261,5,0,0,0,0,0,1
9648,4,0,0,0,0,0,0
2870,5,0,0,0,0,0,0
8008,1,0,0,0,0,0,0
1513,13,0,0,0,0,0,0
6173,1,0,0,0,0,0,0
1419,3,0,0,0,0,0,0
9150,2,0,0,0,0,0,0
7960,1,0,0,0,0,1,0
1250,1,0,0,0,0,0,0
9905,5,0,0,1,0,0,0
10691,1,0,0,0,0,0,0
7002,1,0,0,0,0,0,0
2952,2,0,0,0,0,0,0
8439,2,1,0,0,0,0,0
762,1,0,0,0,0,0,0
2831,2,0,0,0,0,0,0
6977,1,0,0,0,0,1,0
6289,2,0,0,0,0,0,0
4168,9,0,0,0,0,0,1
8397,2,0,0,1,0,0,0
9284,5,0,0,0,0,0,0
6237,0,0,0,0,0,0,0
3130,4,0,0,0,0,0,0
1619,1,0,0,0,0,0,1
1990,1,0,0,1,0,0,0
5513,2,0,0,0,0,0,0
269,6,0,0,0,0,0,0
8093,1,1,0,0,0,0,0
10513,1,1,0,0,0,0,0
10177,3,0,0,0,0,0,0
2549,1,0,0,0,0,0,0
5782,2,0,0,0,1,0,0
10057,1,0,0,0,0,0,1
10307,3,0,0,0,0,0,0
8566,1,0,0,0,0,0,0
2415,3,1,0,0,0,0,0
5684,2,0,0,0,0,0,0
8334,3,0,0,0,0,0,0
9166,3,0,0,0,0,0,0
1440,2,0,0,0,0,0,0
78,1,0,0,0,0,0,0
5441,2,0,0,0,0,0,0
5302,1,0,0,0,0,0,1
4687,1,0,0,0,0,0,0
1087,3,0,0,0,0,0,1
6859,2,0,0,0,0,0,0
9860,3,0,0,0,0,0,0
7129,8,0,0,0,0,0,0
5866,3,0,0,0,0,0,0
10521,4,0,0,0,0,0,1
7393,3,0,0,0,0,0,0
7849,1,0,0,0,0,0,0
332,3,0,0,0,1,0,0
9847,2,0,0,0,0,0,0
531,11,0,0,0,0,0,1
9576,3,0,0,0,0,0,0
6906,1,1,0,0,1,1,1
7419,2,0,0,0,0,0,0
3170,1,0,0,0,0,0,0
8527,5,0,0,0,0,0,0
7872,1,1,0,1,0,1,1
9931,15,0,0,0,0,0,0
10595,1,0,0,0,0,0,0
4609,3,0,0,0,0,0,0
5010,2,0,0,0,0,0,0
4427,1,0,0,1,0,1,1
11148,1,0,0,0,0,0,0
1168,1,0,0,0,0,0,0
9595,1,0,0,0,0,0,1
10163,1,0,0,0,0,0,1
2886,4,1,0,0,1,0,0
6710,1,0,0,0,0,0,0
5316,1,0,0,0,0,0,0
9029,1,0,0,0,0,0,0
521,2,0,0,0,0,0,0
1459,1,0,0,0,0,0,0
10241,1,0,0,0,0,0,0
1630,1,0,0,0,0,0,0
3254,1,0,0,0,0,0,0
9064,1,0,0,0,0,1,1
3678,11,0,0,0,1,0,1
4227,3,0,0,0,0,0,0
9467,1,0,0,0,0,0,0
8486,4,0,0,0,0,0,0
2186,1,1,0,0,1,1,1
3286,2,0,0,0,0,0,0
8602,2,0,0,0,0,0,0
3722,2,0,0,0,0,0,0
6715,6,0,0,0,0,0,0
4796,1,0,0,0,0,0,0
9612,1,0,0,0,0,0,0
3766,3,0,0,0,0,0,1
1399,1,1,0,0,0,0,0
1570,2,0,0,0,0,0,0
3426,3,0,0,0,0,0,0
3074,1,0,0,0,0,0,1
8341,2,0,0,1,0,0,1
5180,2,0,0,0,0,0,0
6461,1,0,0,0,1,0,0
7679,1,0,0,0,0,0,0
10702,2,0,0,0,0,0,0
7505,1,0,0,0,0,0,0
5113,1,0,0,1,0,0,1
10858,4,0,0,0,0,0,0
2961,2,0,0,1,0,0,0
2747,1,0,0,0,0,0,0
3010,1,1,0,1,0,1,0
5790,2,0,0,0,0,0,0
6892,8,1,0,0,1,0,0
1743,1,0,0,0,0,0,0
3578,2,0,0,0,0,0,0
8462,1,0,0,1,0,0,0
5558,1,0,0,0,0,1,0
4619,0,0,0,0,0,0,0
8780,2,0,0,0,0,0,0
10789,2,0,0,0,0,0,0
10779,1,0,0,0,0,0,0
5896,1,0,0,0,0,0,0
2337,3,0,0,0,0,0,0
10951,2,0,0,0,1,0,0
544,1,0,0,0,0,0,0
17,4,0,0,0,0,0,0
10680,1,0,0,0,0,0,0
3265,1,0,0,0,0,0,0
5623,1,0,0,1,0,0,0
5832,0,0,0,0,0,0,0
5544,2,0,0,0,1,0,0
6417,1,0,0,0,0,0,0
5831,3,1,0,0,1,0,1
7101,6,0,0,0,0,0,0
10176,7,0,1,0,1,0,1
2326,1,0,0,0,0,0,0
4385,2,0,0,0,0,0,0
2929,1,0,0,0,0,0,0
10686,1,0,0,0,0,0,0
2546,1,0,0,0,0,0,0
3283,2,0,0,0,0,0,0
3138,0,1,1,0,1,1,1
4994,1,0,0,0,0,1,0
7966,3,0,0,0,0,0,0
3112,1,0,0,0,0,0,0
10872,3,0,1,0,1,0,0
2181,1,0,0,0,0,0,0
1867,1,0,0,0,0,0,1
1518,5,0,0,0,0,0,0
5734,1,0,0,0,0,0,0
2878,2,0,0,0,0,0,0
1458,3,0,0,0,0,0,0
7007,2,0,0,0,0,0,0
6200,2,0,0,0,0,0,0
1403,2,0,0,0,0,0,0
4827,5,0,0,0,0,0,1
6250,3,0,0,0,0,0,1
9291,1,0,0,0,0,0,0
2478,1,0,0,0,0,0,0
1139,1,1,0,1,0,1,1
5138,1,0,0,0,0,0,0
5393,1,0,0,0,0,0,0
10413,1,0,0,0,0,0,0
5015,2,0,0,0,0,0,0
10868,2,0,0,0,0,0,0
10676,2,0,0,0,0,0,1
2495,1,0,0,0,0,0,0
7842,3,0,0,0,0,0,0
9955,2,0,0,0,0,0,0
6663,1,0,0,0,0,0,0
2162,2,0,0,0,0,0,0
3434,1,0,0,0,0,0,0
7919,1,0,0,0,0,0,1
5626,1,0,0,0,0,0,0
6428,1,0,0,0,0,0,0
8514,1,0,0,0,0,0,0
10448,5,0,0,1,0,0,0
2109,1,0,0,0,0,1,1
7530,3,0,0,0,0,0,0
8925,3,0,0,0,0,0,0
3009,1,0,1,0,1,1,1
6355,3,0,0,0,0,0,0
3517,3,0,0,0,0,0,1
1158,1,0,0,0,0,0,0
6203,1,0,0,0,0,0,0
7165,2,0,0,0,0,0,0
3595,2,0,0,0,0,0,0
8537,1,1,0,0,0,0,1
4331,1,0,0,0,1,1,0
6281,2,0,0,1,0,0,0
4338,1,0,0,1,0,0,0
2452,5,0,0,0,0,0,1
9507,2,0,0,0,0,0,0
8360,3,0,0,0,0,0,0
10311,0,0,0,0,0,0,0
5117,2,0,0,0,0,0,0
4867,4,0,0,0,0,0,0
9289,1,0,0,0,0,0,1
10913,1,0,0,1,0,0,1
3032,3,0,0,0,0,0,0
8524,3,0,0,0,0,0,1
3334,0,1,0,0,0,1,0
4470,1,0,0,0,0,0,0
1406,8,0,0,0,0,0,0
8619,1,0,0,0,0,0,0
10821,6,0,0,0,0,0,0
4552,1,0,0,0,0,0,0
898,3,0,0,0,0,0,0
9797,2,0,0,0,0,0,0
10949,1,1,0,0,0,0,1
8212,2,0,0,0,0,0,0
6248,0,0,0,0,0,1,1
10164,1,0,0,0,1,1,0
4547,2,0,0,0,0,0,0
6815,0,1,0,1,0,1,1
4122,1,1,0,0,0,0,1
10841,3,0,0,0,0,0,0
5370,4,0,0,1,0,0,0
176,1,0,0,0,0,0,0
4860,1,0,0,0,0,0,0
10757,1,0,0,0,0,0,0
4023,3,0,0,0,0,0,1
6679,1,0,0,0,0,0,0
9923,3,0,0,0,0,0,0
7181,2,0,0,0,0,0,0
3599,3,0,0,0,0,0,0
405,4,0,0,1,0,0,0
6870,1,0,0,0,0,0,0
832,3,0,0,0,0,0,0
2002,1,0,0,0,0,0,0
3657,3,0,0,0,0,0,0
500,1,1,0,0,1,1,1
1951,6,0,0,0,0,0,0
3262,1,0,0,0,0,0,1
4102,1,0,0,0,0,0,0
7042,1,0,0,0,0,0,1
10598,3,0,0,0,0,0,0
255,2,0,0,0,0,0,0
2375,1,0,0,0,0,0,0
9829,3,0,0,0,0,0,0
6214,1,0,0,0,0,0,0
4954,6,0,0,0,0,0,0
7861,2,0,0,0,0,0,0
4837,2,0,0,0,0,0,0
9423,2,0,0,0,0,0,0
4198,1,0,0,0,0,0,0
153,1,0,0,0,0,0,0
9323,4,0,0,1,0,0,1
10001,4,0,0,0,0,0,0
3945,2,0,0,1,0,0,1
3799,3,0,0,0,0,0,0
8625,3,0,0,0,0,0,0
3491,4,0,0,0,0,0,0
983,1,0,0,1,0,0,0
9119,2,0,0,0,0,0,0
4786,4,0,0,0,0,0,0
5872,4,0,0,0,0,0,0
6568,1,0,0,0,0,0,0
5628,1,0,0,1,0,0,0
5631,1,0,0,0,0,0,0
4974,10,0,0,0,0,0,0
8416,2,0,0,0,0,0,0
5454,1,0,0,0,0,0,0
4095,8,0,0,0,0,0,0
5474,3,0,0,0,0,0,0
4268,1,0,0,0,0,0,0
10701,1,1,0,0,0,1,0
3507,2,0,0,0,0,0,1
2079,1,0,0,0,0,0,0
626,1,0,0,0,0,0,0
4426,6,1,0,0,0,0,0
2591,2,0,0,0,0,0,0
10509,2,0,0,0,0,0,0
6382,1,0,0,0,0,0,0
6673,1,0,0,0,0,0,0
7441,3,0,0,0,0,0,0
1071,3,0,0,0,0,0,0
10061,2,0,0,0,0,0,0
7187,7,0,0,0,0,0,0
8775,3,0,0,0,0,0,0
1612,2,0,0,0,0,0,0
2345,1,0,0,0,0,0,0
322,2,0,0,0,0,0,0
10897,5,0,0,0,0,0,0
123,2,0,0,0,0,0,0
6103,1,0,0,0,0,0,0
7899,2,0,0,0,0,0,0
10500,2,0,0,0,0,0,0
1655,1,0,0,0,0,0,0
2406,3,0,0,0,0,0,0
2712,1,0,0,0,0,0,0
5517,1,0,0,0,0,0,0
10643,2,0,0,0,0,0,1
2254,1,0,0,0,0,0,0
10281,2,0,0,0,0,0,1
6958,1,0,0,0,0,0,0
954,1,0,0,0,0,0,0
5079,4,0,0,0,0,0,0
10339,2,0,0,0,0,0,0
4643,2,0,0,0,0,0,0
3117,3,0,0,0,0,0,0
6497,4,0,0,0,0,0,0
5396,1,0,0,0,0,0,0
5250,1,0,0,0,0,1,1
1052,3,0,0,0,0,0,0
2802,1,0,0,0,0,0,0
6343,1,0,0,0,1,0,0
6507,2,0,0,0,0,0,0
7901,1,0,0,0,0,0,0
4865,7,0,0,0,0,0,1
2686,1,0,0,0,0,0,0
3107,1,0,0,0,0,0,0
7734,1,1,0,0,0,1,1
1146,4,0,0,1,0,0,1
11031,1,0,0,0,0,0,0
7428,1,0,0,0,0,0,0
975,5,0,0,0,0,0,0
1103,2,0,0,1,0,1,1
3422,1,0,1,0,1,0,0
1055,1,0,0,0,0,0,0
6544,3,0,0,0,0,0,0
1241,2,0,0,0,0,0,1
2909,2,0,0,0,1,1,0
5802,1,0,0,0,0,0,0
1407,2,0,0,0,0,0,0
6183,1,0,0,0,0,0,0
340,2,0,0,1,0,0,1
5991,3,0,0,0,0,0,0
3104,1,0,0,0,0,1,1
9729,6,0,0,0,0,0,0
1008,1,0,0,1,0,0,0
11091,2,0,0,0,0,0,0
3969,1,0,0,0,0,0,0
1916,5,0,0,0,0,0,0
9907,2,0,0,0,0,0,0
87,2,0,0,0,0,0,0
8659,2,0,0,0,0,0,0
6262,1,0,0,0,0,0,0
6147,1,0,0,0,0,0,0
8832,2,0,0,0,0,0,0
10067,1,0,0,0,0,0,0
7532,3,0,0,0,0,0,0
4915,4,0,0,0,0,0,0
2115,2,0,0,0,1,0,0
2088,1,0,1,0,1,1,0
2493,2,0,0,0,0,0,0
6292,1,0,0,0,0,1,1
1631,4,0,0,0,0,0,1
10104,1,0,0,0,0,0,0
3006,1,0,0,0,0,0,0
3919,1,1,0,0,0,0,1
11181,0,0,0,0,0,0,0
642,3,0,0,0,0,0,0
4369,3,0,0,0,0,0,0
10127,1,0,0,0,0,0,0
271,5,0,0,1,0,0,0
4973,1,0,0,0,0,0,0
2948,1,0,0,0,0,0,0
2715,4,0,0,0,0,0,1
10432,1,0,0,0,0,0,0
9216,2,0,0,0,0,0,0
7124,5,0,0,0,0,0,0
9727,1,0,0,0,0,0,0
5136,7,0,0,0,1,1,0
9790,1,0,0,0,0,1,1
1818,1,0,0,0,0,0,0
1100,4,0,0,0,0,0,0
7873,4,0,0,0,0,0,0
10609,2,0,0,0,0,0,0
6950,2,0,0,0,0,0,0
7233,2,1,0,0,0,0,0
9481,4,0,0,0,0,0,0
7699,5,0,0,1,0,0,0
2711,1,0,0,0,0,0,0
8933,2,0,0,0,0,0,0
8726,5,0,0,0,0,0,0
1515,1,0,0,0,0,0,0
5186,2,0,0,0,1,0,0
10157,1,0,0,0,0,0,0
5667,3,0,0,0,0,0,1
902,1,0,0,0,0,0,0
977,6,0,0,0,0,0,0
7313,1,1,0,0,0,0,0
7600,2,0,0,0,0,0,0
9706,2,0,0,0,0,0,0
2429,3,0,0,0,0,0,0
3520,0,1,1,1,0,1,1
10394,1,1,0,1,0,1,0
4548,1,0,0,0,0,0,0
9362,1,0,0,0,1,0,0
3968,1,0,1,0,1,1,1
4084,2,0,0,0,0,0,0
6721,3,0,0,0,0,0,0
2829,2,1,0,0,1,0,0
1772,1,1,0,0,0,1,1
1544,1,0,0,0,0,0,0
492,5,0,0,0,0,0,0
4377,2,0,0,1,0,0,0
4541,2,0,0,0,0,0,0
1321,3,0,0,0,0,0,0
8858,4,0,0,0,1,0,0
3266,1,0,0,0,0,0,0
11187,3,0,0,0,0,0,0
8207,1,0,0,0,0,0,0
9723,4,0,0,0,1,0,0
2666,1,0,0,0,1,0,0
5721,1,0,0,0,0,1,0
10652,3,0,0,0,0,0,0
1646,2,0,0,0,0,0,0
4418,1,0,0,0,0,0,1
2656,1,0,0,0,0,0,0
7990,1,0,0,0,0,0,0
8722,1,1,0,1,0,0,1
7118,2,0,0,1,0,0,1
2980,4,0,0,0,0,0,0
1839,1,0,0,0,0,0,0
10722,2,0,0,1,0,0,0
2632,7,0,0,1,0,0,1
9014,4,0,0,0,0,0,0
7620,2,0,0,0,0,0,0
10968,4,0,0,0,0,0,0
11133,5,0,0,0,0,0,1
2736,2,0,0,0,0,0,0
1876,1,0,0,0,0,0,0
5959,6,0,0,0,0,0,0
1092,4,0,0,0,0,0,0
4333,4,0,0,0,1,0,0
3850,1,0,0,0,0,0,0
6168,2,0,0,0,0,0,0
607,6,0,0,0,0,0,0
10469,1,0,0,0,0,0,0
6983,2,0,0,0,0,0,0
3661,1,0,0,0,0,0,0
9303,0,0,0,0,0,0,0
692,1,0,0,0,0,0,0
736,2,0,0,0,0,0,0
9589,0,0,0,0,0,0,0
4838,1,0,0,0,0,0,0
9246,4,0,0,0,0,0,0
6261,3,0,0,0,0,0,0
7366,1,0,0,0,1,1,1
10659,4,0,0,0,0,0,0
1448,3,0,0,0,0,0,0
4286,3,0,0,1,0,0,0
4749,6,0,0,0,0,0,0
4478,8,0,0,0,0,0,0
4201,5,0,0,0,0,0,0
8720,0,0,0,0,1,0,0
10084,2,0,0,0,0,0,0
7004,3,0,0,1,0,0,0
9817,2,0,0,0,0,0,0
8080,1,0,0,0,0,0,0
9432,4,0,0,0,0,0,0
8372,1,0,0,0,0,0,0
10870,2,0,0,0,0,0,0
4001,7,1,0,0,0,0,0
7270,1,0,0,0,1,0,0
8235,2,0,0,0,0,0,0
9405,3,0,0,0,0,0,1
